estrato;SG_UF;perfil_cluster;candidatos_cluster_uf;eleitos_cluster_uf;taxa_cluster_uf;candidatos_estrato_uf;eleitos_estrato_uf;taxa_estrato_uf;indice_vs_estrato_uf;delta_pp_vs_estrato_uf;participacao_candidatos_estrato_uf;participacao_eleitos_estrato_uf;patrimonio_mediano_cluster_uf
03_medio_alto;RS;Patrimônio médio-alto - imobiliário + veicular com veicular e societário;41;2;0.04878048780487805;236;23;0.09745762711864407;0.5005302226935313;-4.867713931376602;0.17372881355932204;0.08695652173913043;489996.87
03_medio_alto;SC;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;55;2;0.03636363636363636;204;15;0.07352941176470588;0.4945454545454545;-3.716577540106952;0.2696078431372549;0.13333333333333333;472354.0
03_medio_alto;MS;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;29;1;0.034482758620689655;86;6;0.06976744186046512;0.4942528735632184;-3.5284683239775463;0.3372093023255814;0.16666666666666666;402000.0
01_baixo;MG;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie;231;3;0.012987012987012988;441;12;0.027210884353741496;0.47727272727272735;-1.4223871366728509;0.5238095238095238;0.25;28000.0
03_medio_alto;PR;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie;28;1;0.03571428571428571;236;18;0.07627118644067797;0.4682539682539682;-4.0556900726392255;0.11864406779661017;0.05555555555555555;401500.0
03_medio_alto;MG;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;124;5;0.04032258064516129;401;35;0.08728179551122195;0.46198156682027647;-4.695921486606066;0.3092269326683292;0.14285714285714285;434000.0
04_alto;BA;Alto patrimônio - imobiliário + societário com societário e financeiro;32;4;0.125;220;61;0.2772727272727273;0.45081967213114754;-15.227272727272728;0.14545454545454545;0.06557377049180328;1514106.52
02_medio_baixo;PE;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie;32;1;0.03125;141;10;0.07092198581560284;0.440625;-3.967198581560284;0.22695035460992907;0.1;200000.0
04_alto;MG;Alto patrimônio - imobiliário + rural/agropecuário;73;5;0.0684931506849315;418;67;0.16028708133971292;0.4273154774074831;-9.179393065478141;0.17464114832535885;0.07462686567164178;1412955.51
04_alto;DF;Alto patrimônio - imobiliário + societário com societário e financeiro;28;1;0.03571428571428571;167;14;0.08383233532934131;0.4260204081632653;-4.81180496150556;0.16766467065868262;0.07142857142857142;1935729.75
02_medio_baixo;RJ;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie;79;2;0.02531645569620253;300;18;0.06;0.4219409282700422;-3.468354430379747;0.2633333333333333;0.1111111111111111;193000.0
02_medio_baixo;AP;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;28;1;0.03571428571428571;82;7;0.08536585365853659;0.4183673469387755;-4.965156794425088;0.34146341463414637;0.14285714285714285;172500.0
03_medio_alto;CE;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;43;3;0.06976744186046512;131;22;0.16793893129770993;0.4154334038054968;-9.817148943724481;0.3282442748091603;0.13636363636363635;398586.37
03_medio_alto;ES;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;27;1;0.037037037037037035;122;11;0.09016393442622951;0.41077441077441074;-5.312689738919247;0.22131147540983606;0.09090909090909091;421000.0
02_medio_baixo;CE;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;46;1;0.021739130434782608;150;8;0.05333333333333334;0.4076086956521739;-3.1594202898550727;0.30666666666666664;0.125;203665.405
02_medio_baixo;ES;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;35;1;0.02857142857142857;114;8;0.07017543859649122;0.40714285714285714;-4.160401002506266;0.30701754385964913;0.125;204000.0
04_alto;SP;Alto patrimônio - imobiliário + rural/agropecuário;56;3;0.05357142857142857;669;89;0.13303437967115098;0.40268860353130015;-7.94629510997224;0.08370702541106129;0.033707865168539325;1571724.88
02_medio_baixo;PE;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;39;1;0.02564102564102564;141;10;0.07092198581560284;0.3615384615384615;-4.52809601745772;0.2765957446808511;0.1;210000.0
03_medio_alto;MG;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie;65;2;0.03076923076923077;401;35;0.08728179551122195;0.3525274725274725;-5.651256474199117;0.16209476309226933;0.05714285714285714;470000.0
01_baixo;RJ;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie;150;2;0.013333333333333334;510;20;0.0392156862745098;0.34;-2.5882352941176467;0.29411764705882354;0.1;30000.0
03_medio_alto;BA;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;58;2;0.034482758620689655;219;23;0.1050228310502283;0.32833583208395806;-7.054007242953865;0.2648401826484018;0.08695652173913043;409017.9
04_alto;PR;Alto patrimônio - imobiliário concentrado com veicular e outros ativos;31;2;0.06451612903225806;275;57;0.20727272727272728;0.311262026032824;-14.27565982404692;0.11272727272727273;0.03508771929824561;1012836.0
02_medio_baixo;BA;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;60;1;0.016666666666666666;217;12;0.055299539170506916;0.3013888888888889;-3.8632872503840248;0.2764976958525346;0.08333333333333333;197650.0
03_medio_alto;RO;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;28;1;0.03571428571428571;114;15;0.13157894736842105;0.2714285714285714;-9.586466165413533;0.24561403508771928;0.06666666666666667;422000.0
02_medio_baixo;BA;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie;67;1;0.014925373134328358;217;12;0.055299539170506916;0.2699004975124378;-4.037416603617856;0.3087557603686636;0.08333333333333333;194500.0
03_medio_alto;MA;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie;37;1;0.02702702702702703;146;15;0.10273972602739725;0.2630630630630631;-7.571269900037023;0.2534246575342466;0.06666666666666667;450000.0
01_baixo;SP;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie;220;1;0.004545454545454545;745;13;0.0174496644295302;0.2604895104895105;-1.2904209884075655;0.2953020134228188;0.07692307692307693;25000.0
04_alto;MG;Alto patrimônio - imobiliário concentrado com veicular e outros ativos;74;3;0.04054054054054054;418;67;0.16028708133971292;0.2529245663574022;-11.974654079917238;0.17703349282296652;0.04477611940298507;1230172.5
02_medio_baixo;MG;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;111;1;0.009009009009009009;387;14;0.03617571059431524;0.24903474903474906;-2.7166701585306234;0.2868217054263566;0.07142857142857142;200000.0
02_medio_baixo;RS;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie;51;1;0.0196078431372549;237;19;0.08016877637130802;0.24458204334365322;-6.056093323405312;0.21518987341772153;0.05263157894736842;180000.0
03_medio_alto;PE;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;32;1;0.03125;111;15;0.13513513513513514;0.23124999999999998;-10.388513513513514;0.2882882882882883;0.06666666666666667;500500.0
04_alto;SP;Alto patrimônio - imobiliário concentrado com veicular e outros ativos;67;2;0.029850746268656716;669;89;0.13303437967115098;0.22438369948012743;-10.318363340249427;0.10014947683109118;0.02247191011235955;1177446.94
04_alto;BA;Alto patrimônio - imobiliário concentrado com veicular e outros ativos;33;2;0.06060606060606061;220;61;0.2772727272727273;0.2185792349726776;-21.666666666666668;0.15;0.03278688524590164;1065948.0
04_alto;SC;Alto patrimônio - imobiliário concentrado com veicular e outros ativos;30;1;0.03333333333333333;203;34;0.16748768472906403;0.19901960784313727;-13.41543513957307;0.1477832512315271;0.029411764705882353;1032634.0
03_medio_alto;SP;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;135;2;0.014814814814814815;573;43;0.07504363001745201;0.1974160206718346;-6.02288152026372;0.2356020942408377;0.046511627906976744;450388.56
03_medio_alto;BA;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie;49;1;0.02040816326530612;219;23;0.1050228310502283;0.19432120674356698;-8.461466778492218;0.2237442922374429;0.043478260869565216;460000.0
03_medio_alto;SP;Patrimônio médio-alto - imobiliário + veicular com veicular e societário;69;1;0.014492753623188406;573;43;0.07504363001745201;0.19312436804853386;-6.05508763942636;0.12041884816753927;0.023255813953488372;462840.44
04_alto;RS;Alto patrimônio - imobiliário concentrado com veicular e outros ativos;30;1;0.03333333333333333;213;40;0.18779342723004694;0.17750000000000002;-15.446009389671362;0.14084507042253522;0.025;1013000.0
03_medio_alto;SP;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie;86;1;0.011627906976744186;573;43;0.07504363001745201;0.15494862087614925;-6.341572304070783;0.15008726003490402;0.023255813953488372;450000.0
01_baixo;BA;Baixo patrimônio - dinheiro em espécie concentrado;29;0;0.0;339;5;0.014749262536873156;0.0;-1.4749262536873156;0.0855457227138643;0.0;10000.0
02_medio_baixo;GO;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;65;0;0.0;189;3;0.015873015873015872;0.0;-1.5873015873015872;0.3439153439153439;0.0;194861.29
02_medio_baixo;GO;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie;50;0;0.0;189;3;0.015873015873015872;0.0;-1.5873015873015872;0.26455026455026454;0.0;190000.0
01_baixo;SP;Baixo patrimônio - outros ativos diversificado;95;0;0.0;745;13;0.0174496644295302;0.0;-1.74496644295302;0.12751677852348994;0.0;1.0
01_baixo;SP;Baixo patrimônio - imobiliário concentrado;70;0;0.0;745;13;0.0174496644295302;0.0;-1.74496644295302;0.09395973154362416;0.0;56039.2
01_baixo;SP;Baixo patrimônio - imobiliário + veicular;38;0;0.0;745;13;0.0174496644295302;0.0;-1.74496644295302;0.05100671140939597;0.0;75833.33499999999
01_baixo;DF;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie;84;0;0.0;152;3;0.019736842105263157;0.0;-1.9736842105263157;0.5526315789473685;0.0;38000.0
01_baixo;RO;Baixo patrimônio - dinheiro em espécie concentrado;29;0;0.0;151;3;0.019867549668874173;0.0;-1.9867549668874174;0.19205298013245034;0.0;4500.0
01_baixo;RN;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie;51;0;0.0;144;3;0.020833333333333332;0.0;-2.083333333333333;0.3541666666666667;0.0;23000.0
01_baixo;CE;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie;95;0;0.0;190;4;0.021052631578947368;0.0;-2.1052631578947367;0.5;0.0;23900.0
01_baixo;CE;Baixo patrimônio - imobiliário concentrado;26;0;0.0;190;4;0.021052631578947368;0.0;-2.1052631578947367;0.1368421052631579;0.0;65000.0
01_baixo;PE;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie;94;0;0.0;193;5;0.025906735751295335;0.0;-2.5906735751295336;0.48704663212435234;0.0;35000.0
02_medio_baixo;PA;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie;30;0;0.0;114;3;0.02631578947368421;0.0;-2.631578947368421;0.2631578947368421;0.0;200000.0
02_medio_baixo;PA;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;30;0;0.0;114;3;0.02631578947368421;0.0;-2.631578947368421;0.2631578947368421;0.0;174472.5
02_medio_baixo;SP;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie;111;0;0.0;521;14;0.026871401151631478;0.0;-2.6871401151631478;0.21305182341650672;0.0;210000.0
02_medio_baixo;SP;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;106;0;0.0;521;14;0.026871401151631478;0.0;-2.6871401151631478;0.2034548944337812;0.0;194577.0
02_medio_baixo;SP;Patrimônio médio-baixo - societário + veicular;48;0;0.0;521;14;0.026871401151631478;0.0;-2.6871401151631478;0.09213051823416507;0.0;168150.675
02_medio_baixo;SP;Patrimônio médio-baixo - veicular concentrado;26;0;0.0;521;14;0.026871401151631478;0.0;-2.6871401151631478;0.04990403071017274;0.0;139699.23
01_baixo;MG;Baixo patrimônio - societário concentrado;25;0;0.0;441;12;0.027210884353741496;0.0;-2.7210884353741496;0.05668934240362812;0.0;15000.0
02_medio_baixo;PR;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;69;0;0.0;256;7;0.02734375;0.0;-2.734375;0.26953125;0.0;186373.3
02_medio_baixo;PR;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie;62;0;0.0;256;7;0.02734375;0.0;-2.734375;0.2421875;0.0;200000.0
02_medio_baixo;MG;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie;95;0;0.0;387;14;0.03617571059431524;0.0;-3.6175710594315245;0.2454780361757106;0.0;200000.0
02_medio_baixo;MG;Patrimônio médio-baixo - rural/agropecuário + imobiliário;30;0;0.0;387;14;0.03617571059431524;0.0;-3.6175710594315245;0.07751937984496124;0.0;201500.0
02_medio_baixo;AC;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;27;0;0.0;77;3;0.03896103896103896;0.0;-3.896103896103896;0.35064935064935066;0.0;225000.0
02_medio_baixo;DF;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;43;0;0.0;125;6;0.048;0.0;-4.8;0.344;0.0;217875.32
02_medio_baixo;RR;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;26;0;0.0;81;4;0.04938271604938271;0.0;-4.938271604938271;0.32098765432098764;0.0;205000.0
01_baixo;AL;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie;33;0;0.0;75;4;0.05333333333333334;0.0;-5.333333333333334;0.44;0.0;25000.0
02_medio_baixo;SE;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;31;0;0.0;93;5;0.053763440860215055;0.0;-5.376344086021505;0.3333333333333333;0.0;179000.0
02_medio_baixo;RJ;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;60;0;0.0;300;18;0.06;0.0;-6.0;0.2;0.0;209938.0
02_medio_baixo;RJ;Patrimônio médio-baixo - veicular concentrado;26;0;0.0;300;18;0.06;0.0;-6.0;0.08666666666666667;0.0;136100.0
01_baixo;AC;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie;51;0;0.0;83;5;0.060240963855421686;0.0;-6.024096385542169;0.6144578313253012;0.0;30000.0
01_baixo;AP;Baixo patrimônio - imobiliário concentrado;26;0;0.0;75;5;0.06666666666666667;0.0;-6.666666666666667;0.3466666666666667;0.0;58000.0
02_medio_baixo;AM;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie;33;0;0.0;99;7;0.0707070707070707;0.0;-7.07070707070707;0.3333333333333333;0.0;200000.0
02_medio_baixo;AM;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário;25;0;0.0;99;7;0.0707070707070707;0.0;-7.07070707070707;0.25252525252525254;0.0;172000.0
03_medio_alto;SC;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie;33;0;0.0;204;15;0.07352941176470588;0.0;-7.352941176470589;0.16176470588235295;0.0;450000.0
03_medio_alto;PR;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;65;0;0.0;236;18;0.07627118644067797;0.0;-7.627118644067797;0.2754237288135593;0.0;448000.0
03_medio_alto;RJ;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;76;0;0.0;303;27;0.0891089108910891;0.0;-8.91089108910891;0.2508250825082508;0.0;435000.0
03_medio_alto;GO;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;48;0;0.0;166;15;0.09036144578313253;0.0;-9.036144578313253;0.2891566265060241;0.0;452850.0
03_medio_alto;MT;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;32;0;0.0;99;9;0.09090909090909091;0.0;-9.090909090909092;0.32323232323232326;0.0;473000.0
03_medio_alto;PB;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie;31;0;0.0;91;13;0.14285714285714285;0.0;-14.285714285714285;0.34065934065934067;0.0;440000.0
04_alto;RJ;Alto patrimônio - imobiliário concentrado com veicular e outros ativos;40;0;0.0;309;50;0.16181229773462782;0.0;-16.181229773462782;0.12944983818770225;0.0;1210000.0
