SQ_CANDIDATO;valor_ativos_financeiros;valor_bens_luxo_colecao;valor_creditos_direitos;valor_dinheiro_especie;valor_direitos_intangiveis;valor_imoveis;valor_outros;valor_outros_atividade_profissional;valor_participacoes_societarias;valor_rural_agropecuario;valor_veiculos;patrimonio_total;perc_ativos_financeiros;perc_bens_luxo_colecao;perc_creditos_direitos;perc_dinheiro_especie;perc_direitos_intangiveis;perc_imoveis;perc_outros;perc_outros_atividade_profissional;perc_participacoes_societarias;perc_rural_agropecuario;perc_veiculos;qtd_bens;qtd_macros_presentes;indice_concentracao_macro;log_patrimonio_total;log_qtd_bens;SG_UF;log_valor_ativos_financeiros;log_valor_bens_luxo_colecao;log_valor_creditos_direitos;log_valor_dinheiro_especie;log_valor_direitos_intangiveis;log_valor_imoveis;log_valor_outros;log_valor_outros_atividade_profissional;log_valor_participacoes_societarias;log_valor_rural_agropecuario;log_valor_veiculos;estrato_base;subestrato_alto;estrato_final;cluster_final_codigo;perfil_patrimonial_final
100001618100;47563918;0;4788493;0;0;6350000;6659503;0;0;0;0;65361914;0.7277008136573234;0.0;0.0732612114143413;0.0;0.0;0.0971513777886002;0.1018865971397349;0.0;0.0;0.0;0.0;10;4;0.5547349481783653;17.995450307352414;2.3978952727983707;MA;17.677585027569524;0.0;15.381726514941041;0.0;0.0;15.663965528349177;15.711555565268736;0.0;0.0;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c2;Alto patrimônio - imobiliário financeiro créditos direitos misto
100001618101;0;0;0;0;0;4000000;0;0;0;0;0;4000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;15.201805169084134;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;15.201805169084134;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001618103;0;0;57343516;100000;0;13000000;0;0;0;0;2800000;73243516;0.0;0.0;0.7829159375691358;0.0013653085687475;0.0;0.1774901139371845;0.0;0.0;0.0;0.0;0.038228639924932;5;4;0.6459233988231918;18.109300296825182;1.791759469228055;MA;0.0;0.0;17.864570352429705;11.51293546492023;0.0;16.380459992348886;0.0;0.0;0.0;0.0;14.845130332288226;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c2;Alto patrimônio - imobiliário financeiro créditos direitos misto
100001618104;105819;0;0;0;0;3900000;0;0;0;0;250000;4255819;0.0248645442863054;0.0;0.0;0.0;0.0;0.9163923559719056;0.0;0.0;0.0;0.0;0.0587430997417888;9;3;0.8438439474135793;15.263798015876151;2.302585092994046;MA;11.569494816458123;0.0;0.0;0.0;0.0;15.176487367510099;0.0;0.0;0.0;0.0;12.429220196836383;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c6;Patrimônio intermediário - imobiliário financeiro
100001618107;0;0;0;0;0;4000000;0;0;0;0;1500000;5500000;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.0;0.0;0.0;0.0;0.2727272727272727;2;2;0.6033057851239669;15.520258832020865;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;15.201805169084134;0.0;0.0;0.0;0.0;14.220976332738882;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001618111;0;0;100000;0;0;4400000;0;0;0;0;0;4500000;0.0;0.0;0.0222222222222222;0.0;0.0;0.9777777777777776;0.0;0.0;0.0;0.0;0.0;3;2;0.9565432098765432;15.319588176962746;1.3862943611198906;MA;0.0;0.0;11.51293546492023;0.0;0.0;15.29711532616119;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c3;Patrimônio intermediário - créditos direitos misto
100001618113;7536062;0;0;0;0;0;0;0;1525000;0;0;9061062;0.8316974323760283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1683025676239716;0.0;0.0;7;2;0.7200463732896998;16.019497000054987;2.079441541679836;MA;15.835210455076004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.23750562376114;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c8;Patrimônio intermediário - financeiro concentrado
100001619952;0;0;0;0;0;2000000;0;0;0;0;0;2000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.508658238524095;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;14.508658238524095;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001619953;0;0;0;0;0;3000000;0;0;0;0;50000;3050000;0.0;0.0;0.0;0.0;0.0;0.9836065573770492;0.0;0.0;0.0;0.0;0.0163934426229508;2;2;0.9677506046761624;14.930652476452392;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;14.914123179965662;0.0;0.0;0.0;0.0;10.819798284210286;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001619954;0;0;0;0;0;4800000;0;0;0;0;3105000;7905000;0.0;0.0;0.0;0.0;0.0;0.6072106261859582;0.0;0.0;0.0;0.0;0.3927893738140417;4;2;0.5229882367343706;15.883006155127916;1.6094379124341005;MA;0.0;0.0;0.0;0.0;0.0;15.38412668421143;0.0;0.0;0.0;0.0;14.948524595410856;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001619958;0;0;0;0;0;300000;0;0;0;0;0;300000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;12.611541086966117;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;12.611541086966115;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
100001619959;0;0;0;0;0;6000000;0;0;0;0;0;6000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;15.607270193858982;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;15.607270193858982;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001619961;0;0;0;0;0;1000000;0;0;0;5000000;0;6000000;0.0;0.0;0.0;0.0;0.0;0.1666666666666666;0.0;0.0;0.0;0.8333333333333334;0.0;2;2;0.7222222222222223;15.607270193858982;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;13.815511557963774;0.0;0.0;0.0;15.424948670398354;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c9;Patrimônio intermediário - rural agropecuário concentrado
100001619965;1680000;0;0;0;0;0;0;0;6000000;7350000;0;15030000;0.1117764471057884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3992015968063872;0.4890219560878243;0.0;5;3;0.4109983625563245;16.525558828262753;1.791759469228055;MA;14.33430494661736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.607270193858982;15.810211007243431;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
100001619966;0;0;0;0;0;2000000;0;0;0;0;540000;2540000;0.0;0.0;0.0;0.0;0.0;0.7874015748031497;0.0;0.0;0.0;0.0;0.2125984251968504;2;2;0.6651993303986609;14.74767503269543;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;14.508658238524095;0.0;0.0;0.0;0.0;13.199326270390594;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001619968;0;0;0;0;0;2500000;0;0;0;0;0;2500000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.731801689838347;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;14.731801689838349;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001619969;0;0;0;0;0;2900000;0;0;0;0;0;2900000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;1;1.0;14.88022163978423;1.6094379124341005;MA;0.0;0.0;0.0;0.0;0.0;14.88022163978423;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001619970;1050000;0;0;950000;0;1640000;0;0;1500000;0;835000;5975000;0.1757322175732217;0.0;0.0;0.1589958158995816;0.0;0.2744769874476987;0.0;0.0;0.2510460251046025;0.0;0.1397489539748954;7;5;0.2140529752630381;15.60309482314585;2.079441541679836;MA;13.864301674514206;0.0;0.0;13.76421831620775;0.0;14.310207409556293;0.0;0.0;14.220976332738882;0.0;13.635188201437066;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c7;Patrimônio intermediário - imobiliário misto
100001619971;0;0;0;0;0;2400000;0;0;0;0;0;2400000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.690979711984754;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;14.690979711984754;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001619972;0;0;0;0;0;0;0;0;0;0;750000;750000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;13.527829818844936;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.527829818844937;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
100001619973;0;0;0;0;0;400000;0;0;0;0;0;400000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;12.899222326086994;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;12.899222326086994;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
100001619975;150000;0;0;0;0;0;0;0;0;0;0;150000;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;11.918397239722838;0.6931471805599453;MA;11.918397239722838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c3;Baixo patrimônio - financeiro concentrado
100001619976;0;0;0;0;0;0;0;0;0;0;370000;370000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;1;1.0;12.821260987319455;1.6094379124341005;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.821260987319457;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
100001619977;2231718;0;0;0;0;13750000;0;0;0;0;0;15981718;0.1396419333641101;0.0;0.0;0.0;0.0;0.8603580666358899;0.0;0.0;0.0;0.0;0.0;4;2;0.7597158723791129;16.58695606448191;1.6094379124341005;MA;14.618282698500417;0.0;0.0;0.0;0.0;16.436549454804126;0.0;0.0;0.0;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
100001619978;0;0;0;0;0;1500000;0;0;500000;3000000;0;5000000;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.1;0.6;0.0;3;3;0.4599999999999999;15.424948670398354;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;14.220976332738882;0.0;0.0;13.122365377402328;14.914123179965662;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c2;Patrimônio intermediário - imobiliário rural agropecuário
100001620070;0;0;0;0;0;5000000;0;0;0;0;600000;5600000;0.0;0.0;0.0;0.0;0.0;0.8928571428571429;0.0;0.0;0.0;0.0;0.1071428571428571;2;2;0.8086734693877551;15.53827733427679;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;15.424948670398354;0.0;0.0;0.0;0.0;13.304686600863562;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001620071;0;0;0;0;0;0;0;0;200000;0;0;200000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;1.0;12.206077645517674;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.206077645517674;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c2;Baixo patrimônio - societário concentrado
100001620072;0;0;0;4000000;0;13000000;0;0;0;0;3800000;20800000;0.0;0.0;0.0;0.1923076923076923;0.0;0.625;0.0;0.0;0.0;0.0;0.1826923076923076;8;3;0.4609837278106509;16.85046359274847;2.19722457733622;MA;0.0;0.0;0.0;15.201805169084134;0.0;16.380459992348886;0.0;0.0;0.0;0.0;15.150511887854474;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c6;Alto patrimônio - imobiliário financeiro
100001620074;0;0;0;0;0;20000000;0;0;0;0;0;20000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;16.811242881518265;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;16.811242881518265;0.0;0.0;0.0;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
100001620075;5412741;0;0;0;0;73170427;0;0;0;0;1153800;79736968;0.0678824532179352;0.0;0.0;0.0;0.0;0.917647470618647;0.0;0.0;0.0;0.0;0.0144700761634177;6;3;0.846894290891861;18.19424388815918;1.9459101490553128;MA;15.504266361609758;0.0;0.0;0.0;0.0;18.10830190823493;0.0;0.0;0.0;0.0;13.958572267505886;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
100001620076;0;0;0;0;0;3800000;0;0;0;0;640000;4440000;0.0;0.0;0.0;0.0;0.0;0.8558558558558559;0.0;0.0;0.0;0.0;0.1441441441441441;2;2;0.7532667802938073;15.306165159633608;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;15.150511887854474;0.0;0.0;0.0;0.0;13.369225017834633;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001620079;21439958;0;0;1000000;0;51243144;0;0;30900000;10333333;489900;115406335;0.1857779991020423;0.0;0.0;0.0086650355892507;0.0;0.4440236664651035;0.0;0.0;0.2677495997078497;0.0895386982005797;0.0042450009351739;35;6;0.3114706108253428;18.56396981521044;3.58351893845611;MA;16.880766981851615;0.0;0.0;13.815511557963774;0.0;17.752092410939085;0.0;0.0;17.24626677423043;16.150885538297437;13.101958608857487;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c0;Ultra alto patrimônio - imobiliário financeiro com rural agropecuário
100001620080;0;0;0;150000;0;0;0;0;0;0;262000;412000;0.0;0.0;0.0;0.3640776699029126;0.0;0.0;0.0;0.0;0.0;0.0;0.6359223300970874;3;2;0.5369497596380433;12.928781055513184;1.3862943611198906;MA;0.0;0.0;0.0;11.918397239722838;0.0;0.0;0.0;0.0;0.0;0.0;12.476103599529843;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c6;Baixo patrimônio - veicular financeiro
100001620081;0;0;0;0;0;0;0;0;0;0;150000;150000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;11.918397239722838;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.918397239722838;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
100001620082;0;0;0;0;0;0;0;0;0;0;420000;420000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;12.948012371209098;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.948012371209098;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
100001620083;0;0;0;0;0;0;0;0;0;0;710000;710000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;13.47302165746721;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.47302165746721;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
100001620085;0;0;0;0;0;2150000;0;0;0;0;350000;2500000;0.0;0.0;0.0;0.0;0.0;0.86;0.0;0.0;0.0;0.0;0.14;3;2;0.7591999999999999;14.731801689838347;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;14.580978865220017;0.0;0.0;0.0;0.0;12.765691290604371;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001620087;0;0;3778068;1500000;0;5000000;0;0;0;0;2950000;13228068;0.0;0.0;0.2856099620897019;0.1133952441127457;0.0;0.3779841470424857;0.0;0.0;0.0;0.0;0.2230106467550665;7;4;0.2870372958138187;16.39785156927826;2.079441541679836;MA;0.0;0.0;15.144723590508365;14.220976332738882;0.0;15.424948670398354;0.0;0.0;0.0;0.0;14.897316067298997;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c2;Alto patrimônio - imobiliário financeiro créditos direitos misto
100001620092;0;0;0;0;0;2000000;0;0;0;0;380000;2380000;0.0;0.0;0.0;0.0;0.0;0.8403361344537815;0.0;0.0;0.0;0.0;0.1596638655462184;3;2;0.7316573688298849;14.682611465815636;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;14.508658238524095;0.0;0.0;0.0;0.0;12.847929163278053;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001620093;13560088;225000;0;0;0;23206765;0;0;0;871126;409000;38271979;0.3543085138084968;0.0058789747977234;0.0;0.0;0.0;0.6063643847630664;0.0;0.0;0.0;0.022761456887296;0.0106866697434172;17;5;0.4938791412407872;17.460228593717055;2.8903717578961645;MA;16.422641403876813;12.323860125621126;0.0;0.0;0.0;16.959954432049496;0.0;0.0;0.0;13.677543054619946;12.921472880009725;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c3;Alto patrimônio - imobiliário rural agropecuário
100001620096;1400000;0;0;900000;0;6800000;0;0;0;250000;4100000;13450000;0.104089219330855;0.0;0.0;0.0669144981412639;0.0;0.5055762081784386;0.0;0.0;0.0;0.0185873605947955;0.3048327137546468;7;5;0.3641878912673953;16.414489738361564;2.079441541679836;MA;14.151983508870947;0.0;0.0;13.710151153416941;0.0;15.732433317205148;0.0;0.0;0.0;12.429220196836383;15.226497775576945;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c4;Alto patrimônio - imobiliário rural agropecuário financeiro misto mais concentrado
100001620097;0;0;0;0;0;6000000;0;0;0;0;0;6000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;15.607270193858982;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;15.607270193858982;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001620100;0;0;0;0;0;2500000;0;0;0;0;0;2500000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.731801689838347;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;14.731801689838349;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001632851;0;0;0;0;0;1400000;730000;0;0;0;300000;2430000;0.0;0.0;0.0;0.0;0.0;0.5761316872427984;0.3004115226337449;0.0;0.0;0.0;0.1234567901234567;7;3;0.4374163830039459;14.70340222683928;2.079441541679836;MA;0.0;0.0;0.0;0.0;0.0;14.151983508870947;13.500801182986649;0.0;0.0;0.0;12.611541086966115;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001632852;0;0;0;0;0;6100000;0;0;0;3500000;120000;9720000;0.0;0.0;0.0;0.0;0.0;0.6275720164609053;0.0;0.0;0.0;0.360082304526749;0.0123456790123456;6;3;0.5236583176683771;16.089696279317273;1.9459101490553128;MA;0.0;0.0;0.0;0.0;0.0;15.623799493077952;0.0;0.0;0.0;15.068273812173887;11.695255355062795;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c2;Patrimônio intermediário - imobiliário rural agropecuário
100001632854;0;0;0;0;0;2700000;0;0;0;0;0;2700000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;14.80876270134486;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;14.80876270134486;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001632855;0;0;0;0;0;8000000;0;0;0;0;0;8000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;15.894952224644102;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;15.894952224644102;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001632856;0;0;0;0;0;800000;0;0;0;0;0;800000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;13.592368256649284;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;13.592368256649284;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
100001632858;0;0;0;0;0;0;0;0;0;0;300000;300000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;12.611541086966117;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.611541086966115;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
100001632859;0;0;0;0;0;55000000;0;0;0;0;0;55000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;17.822843761378564;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;17.822843761378564;0.0;0.0;0.0;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
100001632865;4000000;0;0;0;0;19000000;0;0;3000000;184000000;0;210000000;0.019047619047619;0.0;0.0;0.0;0.0;0.0904761904761904;0.0;0.0;0.0142857142857142;0.8761904761904762;0.0;18;4;0.7764625850340136;19.162618093443648;2.9444389791664403;MA;15.201805169084134;0.0;0.0;0.0;0.0;16.759949589762293;0.0;0.0;14.914123179965662;19.030446321008043;0.0;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c1;Ultra alto patrimônio - rural agropecuário imobiliário
100001632867;0;0;0;0;0;400000;0;0;0;0;323800;723800;0.0;0.0;0.0;0.0;0.0;0.5526388505111909;0.0;0.0;0.0;0.0;0.447361149488809;2;2;0.505541697166279;13.492271771707951;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;12.899222326086994;0.0;0.0;0.0;0.0;12.68788440854703;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c6;Baixo patrimônio - veicular financeiro
100001632868;0;0;0;0;0;3000000;0;0;11375000;0;1500000;15875000;0.0;0.0;0.0;0.0;0.0;0.1889763779527559;0.0;0.0;0.7165354330708661;0.0;0.0944881889763779;4;3;0.558063116126232;16.580256165735154;1.6094379124341005;MA;0.0;0.0;0.0;0.0;0.0;14.914123179965662;0.0;0.0;16.246928610713372;0.0;14.220976332738882;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c7;Alto patrimônio - imobiliário societário
100001636777;19451299;0;0;0;0;0;0;0;0;0;0;19451299;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;16.78342446384144;1.0986122886681096;MA;16.78342446384144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
100001638989;0;0;0;0;0;3500000;0;0;0;0;0;3500000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;15.068273812173889;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;15.068273812173887;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001638995;0;0;0;0;0;3000000;0;0;0;0;0;3000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.914123179965662;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;14.914123179965662;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001638997;0;0;0;0;0;0;1570000;0;0;3000000;0;4570000;0.0;0.0;0.0;0.0;0.0;0.0;0.3435448577680525;0.0;0.0;0.6564551422319475;0.0;5;2;0.5489564230616378;15.335023981688744;1.791759469228055;MA;0.0;0.0;0.0;0.0;0.0;0.0;14.266586814266963;0.0;0.0;14.914123179965662;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c9;Patrimônio intermediário - rural agropecuário concentrado
100001639639;40686382;0;114093732;0;0;0;26068998;0;259941908;114581427;69713761;625086208;0.0650892332598066;0.0;0.1825247950439501;0.0;0.0;0.0;0.0417046443616302;0.0;0.4158496934873981;0.1833049994281748;0.11152663441904;32;6;0.2582610670272799;20.2534001325886;3.49650756146648;MA;17.521404024407214;0.0;18.5525308878199;0.0;0.0;0.0;17.076257388548044;0.0;19.37596873709321;18.556796289775058;18.05990830243881;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c6;Ultra alto patrimônio - imobiliário misto
