SQ_CANDIDATO;valor_ativos_financeiros;valor_bens_luxo_colecao;valor_creditos_direitos;valor_dinheiro_especie;valor_direitos_intangiveis;valor_imoveis;valor_outros;valor_outros_atividade_profissional;valor_participacoes_societarias;valor_rural_agropecuario;valor_veiculos;perc_ativos_financeiros;perc_bens_luxo_colecao;perc_creditos_direitos;perc_dinheiro_especie;perc_direitos_intangiveis;perc_imoveis;perc_outros;perc_outros_atividade_profissional;perc_participacoes_societarias;perc_rural_agropecuario;perc_veiculos;qtd_bens;qtd_macros_presentes;indice_concentracao_macro;patrimonio_total
10001622762;398000.0;0.0;0.0;0.0;0.0;0.0;333333.33;0.0;0.0;0.0;10500.0;0.5365086521523641;0.0;0.0;0.0;0.0;0.0;0.4493372251149729;0.0;0.0;0.0;0.014154122732662873;3;3;0.48994581489870154;741833.3300000001
10001622763;0.0;25000.0;0.0;0.0;0.0;908000.0;15000.0;0.0;0.0;0.0;70000.0;0.0;0.02455795677799607;0.0;0.0;0.0;0.8919449901768173;0.014734774066797643;0.0;0.0;0.0;0.068762278978389;5;4;0.801114323319734;1018000.0
10001622764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76259.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;76259.0
10001622765;0.0;0.0;0.0;0.0;0.0;70000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;70000.0
10001622768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;15000.0
10001622770;0.0;0.0;0.0;0.0;0.0;170000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;170000.0
10001622772;550867.24;0.0;0.0;0.0;0.0;1396000.0;11411.06;0.0;599400.0;0.0;141000.0;0.20412482658640715;0.0;0.0;0.0;0.0;0.5172902601988537;0.004228388392940352;0.0;0.22210872633466539;0.0;0.0522477984871335;15;5;0.36133615615468956;2698678.3
10001622776;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;750000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.7894736842105263;0.0;3;2;0.6675900277008311;950000.0
10001622777;0.0;0.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;30000.0;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35294117647058826;0.0;0.0;0.35294117647058826;0.29411764705882354;3;3;0.33564013840830453;85000.0
10001622780;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;258006.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;13;1;1.0;258006.0
10001622781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;38000.0
10001623439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3500000.0;150000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.958904109589041;0.0410958904109589;2;2;0.9211859635954212;3650000.0
10001623440;80457.99;0.0;200000.0;0.0;0.0;2740802.12;0.0;0.0;52479.15;0.0;250000.0;0.024207070322357357;0.0;0.06017319180446182;0.0;0.0;0.8246140583241779;0.0;0.0;0.015789189793425612;0.0;0.07521648975557726;7;5;0.6901019592968826;3323739.2600000002
10001623537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;85000.0
10001623538;142972.29;0.0;6230.32;0.0;0.0;48028.86;0.0;0.0;0.0;0.0;0.0;0.7248959306544741;0.0;0.03158887372283946;0.0;0.0;0.24351519562268634;0.0;0.0;0.0;0.0;0.0;8;3;0.5857716177216489;197231.47000000003
10001623539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;212000.0;1248800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14512595837897044;0.8548740416210295;0.0;5;2;0.7518711708328885;1460800.0
10001623542;0.0;0.0;0.0;0.0;0.0;900000.0;252000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.78125;0.21875;0.0;0.0;0.0;0.0;6;2;0.658203125;1152000.0
10001623546;0.0;0.0;0.0;0.0;0.0;3200000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;3200000.0
10001623547;0.0;0.0;0.0;0.0;0.0;700000.0;0.0;0.0;300000.0;200000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5833333333333334;0.0;0.0;0.25;0.16666666666666666;0.0;7;3;0.43055555555555564;1200000.0
10001623548;0.0;0.0;0.0;0.0;0.0;410000.0;0.0;0.0;0.0;0.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.8723404255319149;0.0;0.0;0.0;0.0;0.1276595744680851;3;2;0.777274784970575;470000.0
10001623550;0.0;0.0;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;6500.0;0.0;0.0;0.0;0.0;0.0;0.8849557522123894;0.0;0.0;0.0;0.0;0.11504424778761062;2;2;0.7963818623228132;56500.0
10001623552;31331.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23076.0;0.5758687788435789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42413122115642105;4;2;0.5115121432064318;54407.69
10001635527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500000.0;71010.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9547997784864514;0.04520022151354861;3;2;0.9136856770226505;1571010.0
10001635529;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;300000.0
10001635530;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;8000.0
10001635531;0.0;0.0;0.0;0.0;0.0;682000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;1;1.0;682000.0
10001635532;83687.27;0.0;0.0;281645.17;0.0;3125478.5;64233.95;0.0;1693118.08;0.0;245000.0;0.015234805604174529;0.0;0.0;0.05127194870025856;0.0;0.5689761103155473;0.011693436067854363;0.0;0.3082228015528911;0.0;0.04460089775927401;8;6;0.42372199806024785;5493162.970000001
10001635536;37.04;0.0;0.0;0.0;0.0;202681.32;0.0;0.0;0.0;0.0;0.0;0.000182716553152857;0.0;0.0;0.0;0.0;0.9998172834468471;0.0;0.0;0.0;0.0;0.0;5;2;0.9996346336643718;202718.36000000002
10001635538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;44000.0
10001635539;0.0;0.0;0.0;0.0;0.0;580000.0;0.0;0.0;0.0;0.0;64000.0;0.0;0.0;0.0;0.0;0.0;0.9006211180124224;0.0;0.0;0.0;0.0;0.09937888198757763;3;2;0.8209945603950466;644000.0
10001635540;0.0;0.0;0.0;0.0;0.0;500000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;500000.0
10001635541;475.18;0.0;0.0;0.0;0.0;595000.0;0.0;0.0;0.0;0.0;267173.0;0.0005508386976484434;0.0;0.0;0.0;0.0;0.6897365737211664;0.0;0.0;0.0;0.0;0.30971258758118514;7;3;0.5716587314581181;862648.18
10001635542;0.0;0.0;0.0;0.0;0.0;700000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;700000.0
10001635765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6741.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;6741.0
10001635766;41679.8;0.0;0.0;0.0;0.0;175000.0;0.0;0.0;319424.72;440923.9;117000.0;0.03809754777668391;0.0;0.0;0.0;0.0;0.15995928149654468;0.0;0.0;0.2919711354481998;0.40302782993516756;0.10694420534340415;14;5;0.2861540335771811;1094028.42
10001635768;0.0;0.0;0.0;0.0;0.0;230000.0;0.0;0.0;0.0;0.0;35000.0;0.0;0.0;0.0;0.0;0.0;0.8679245283018868;0.0;0.0;0.0;0.0;0.1320754716981132;2;2;0.7707369170523319;265000.0
10001635769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;60000.0
10001635770;5965.34;0.0;0.0;10000.0;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.04387397552935182;0.0;0.0;0.0735481557285114;0.0;0.8825778687421368;0.0;0.0;0.0;0.0;0.0;8;3;0.786277951333228;135965.34
10001635772;1438.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30000.0;0.04576055269548788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.954239447304512;2;2;0.9126669509750172;31438.65
10001635777;0.0;0.0;0.0;0.0;0.0;960000.0;0.0;0.0;0.0;110000.0;43500.0;0.0;0.0;0.0;0.0;0.0;0.8621463852716659;0.0;0.0;0.0;0.09878760664571172;0.03906600808262236;3;3;0.7545815338512991;1113500.0
10001635778;208373.75;0.0;200907.56;0.0;0.0;1210000.0;0.0;0.0;0.0;0.0;0.0;0.1286828599287668;0.0;0.1240720551514301;0.0;0.0;0.747245084919803;0.0;0.0;0.0;0.0;0.0;13;3;0.5903283702457497;1619281.31
10001635779;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.8695652173913043;0.0;0.0;0.0;0.0;0.13043478260869565;2;2;0.7731568998109641;230000.0
10001635784;52218.97;0.0;0.0;0.0;0.0;404615.0;0.0;0.0;0.0;0.0;200000.0;0.07950101910837529;0.0;0.0;0.0;0.0;0.6160080301571492;0.0;0.0;0.0;0.0;0.3044909507344756;7;3;0.47850104433654633;656833.97
10001639519;24176.68;0.0;3350.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156000.0;0.13173326094455692;0.0;0.018258023741724198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8500087153137189;6;3;0.7402018235793189;183527.53
10001639520;55327.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;294000.0;6417139.35;1584600.0;0.006625188340908889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.035205083272990344;0.7684215142555548;0.18974821413054593;21;4;0.6277592993453421;8351066.739999999
10001642311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80000.0;44000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6451612903225806;0.3548387096774194;2;2;0.5421436004162331;124000.0
10001642313;0.0;0.0;0.0;0.0;0.0;740000.0;0.0;0.0;0.0;570000.0;128500.0;0.0;0.0;0.0;0.0;0.0;0.5144247480013904;0.0;0.0;0.0;0.3962460896767466;0.08932916232186305;10;3;0.42962348418153207;1438500.0
10001642314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;16000.0
10001642316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1.0;200000.0
10001642317;0.0;0.0;0.0;0.0;0.0;48888.88;0.0;0.0;0.0;78360.07;40000.0;0.0;0.0;0.0;0.0;0.0;0.29231202946266627;0.0;0.0;0.0;0.46852353931071017;0.23916443122662354;4;3;0.36216025462077156;167248.95
10001642319;0.0;0.0;0.0;0.0;0.0;1900000.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0;0.0;0.8636363636363636;0.0;0.0;0.0;0.0;0.13636363636363635;3;2;0.7644628099173554;2200000.0
10001642320;0.0;0.0;0.0;0.0;0.0;237384.0;0.0;0.0;0.0;120000.0;147000.0;0.0;0.0;0.0;0.0;0.0;0.47064141606395127;0.0;0.0;0.0;0.2379139703083365;0.29144461362771223;6;3;0.36304636259516376;504384.0
10001642323;0.0;0.0;0.0;0.0;0.0;96000.0;0.0;0.0;0.0;110000.0;56000.0;0.0;0.0;0.0;0.0;0.0;0.366412213740458;0.0;0.0;0.0;0.4198473282442748;0.21374045801526717;4;3;0.3562146728046151;262000.0
10001642324;0.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;65000.0;0.0;0.0;0.0;0.0;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.6842105263157895;2;2;0.5678670360110804;95000.0
10001642325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;1;1.0;130000.0
10001642327;19516.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;75000.0;0.10033357574630929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5140950995735375;0.0;0.38557132468015315;3;3;0.4230258442431739;194516.54
10001642328;0.0;0.0;7253.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;7253.02
10001642330;0.0;0.0;0.0;0.0;0.0;180000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;180000.0
10001642332;76191.49;0.0;0.0;0.0;0.0;612574.56;0.0;0.0;0.0;0.0;114000.0;0.09491120109028028;0.0;0.0;0.0;0.0;0.763079803885578;0.0;0.0;0.0;0.0;0.14200899502414183;6;3;0.6114654778582184;802766.05
10001642333;65000.0;0.0;0.0;0.0;0.0;780000.0;0.0;0.0;0.0;0.0;663257.52;0.04309608878993025;0.0;0.0;0.0;0.0;0.517153065479163;0.0;0.0;0.0;0.0;0.4397508457309068;5;3;0.4626853723245328;1508257.52
10001642334;254329.42;0.0;0.0;0.0;0.0;910000.0;0.0;0.0;138500.0;0.0;469950.0;0.14346365776290432;0.0;0.0;0.0;0.0;0.513318233353589;0.0;0.0;0.0781259069444748;0.0;0.265092201939032;7;4;0.36045496265674265;1772779.42
10001642337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;40000.0
10001642339;0.0;0.0;0.0;0.0;0.0;500000.0;0.0;0.0;0.0;0.0;170000.0;0.0;0.0;0.0;0.0;0.0;0.746268656716418;0.0;0.0;0.0;0.0;0.2537313432835821;4;2;0.6212965025618178;670000.0
10001643313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;175000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;175000.0
10001643314;0.0;0.0;0.0;0.0;0.0;59873.229999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;59873.229999999996
10001643315;12399.939999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;12399.939999999999
10001643316;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0;35000.0;0.0;0.0;0.0;0.0;0.0;0.8955223880597015;0.0;0.0;0.0;0.0;0.1044776119402985;2;2;0.8128759189128982;335000.0
10001643317;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;6000.0;0.0;0.0;0.0;0.0;0.0;0.9765625;0.0;0.0;0.0;0.0;0.0234375;2;2;0.9542236328125;256000.0
10001643318;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;100000.0
10001643321;0.0;0.0;0.0;0.0;0.0;1470000.0;0.0;0.0;0.0;0.0;380000.0;0.0;0.0;0.0;0.0;0.0;0.7945945945945946;0.0;0.0;0.0;0.0;0.20540540540540542;6;2;0.673571950328707;1850000.0
10001643322;0.0;0.0;0.0;0.0;0.0;303000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;303000.0
10001643323;0.0;0.0;0.0;0.0;0.0;750000.0;0.0;0.0;0.0;0.0;127000.0;0.0;0.0;0.0;0.0;0.0;0.855188141391106;0.0;0.0;0.0;0.0;0.14481185860889395;3;2;0.7523172315697366;877000.0
10001643324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3;1;1.0;95000.0
10001643325;0.0;0.0;0.0;0.0;0.0;160000.0;0.0;0.0;0.0;0.0;11000.0;0.0;0.0;0.0;0.0;0.0;0.935672514619883;0.0;0.0;0.0;0.0;0.06432748538011696;2;2;0.8796210799904243;171000.0
10001643326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;6000.0
10001643327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;10601.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.904150957043788;0.0;0.09584904295621197;2;2;0.8266759921588196;110601.0
10001643328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;18000.0
10001643330;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1.0;80000.0
10001643427;0.0;0.0;0.0;0.0;0.0;600000.0;0.0;0.0;0.0;0.0;130000.0;0.0;0.0;0.0;0.0;0.0;0.821917808219178;0.0;0.0;0.0;0.0;0.1780821917808219;2;2;0.7072621504972789;730000.0
10001643428;1704722.96;0.0;0.0;0.0;0.0;0.0;36753.7;0.0;0.0;0.0;0.0;0.9788950946950963;0.0;0.0;0.0;0.0;0.0;0.021104905304903714;0.0;0.0;0.0;0.0;4;2;0.9586810234460506;1741476.66
10001643431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19946.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;19946.0
10001643433;0.0;0.0;0.0;0.0;0.0;440000.0;0.0;0.0;0.0;400000.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.46808510638297873;0.0;0.0;0.0;0.425531914893617;0.10638297872340426;6;3;0.4114984155726573;940000.0
10001643434;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.3333333333333333;4;2;0.5555555555555556;300000.0
10001643439;464987.30000000005;0.0;0.0;0.0;0.0;68699.9;0.0;0.0;450000.0;191351.03;98800.0;0.36502853270465907;0.0;0.0;0.0;0.0;0.05393141639343011;0.0;0.0;0.3532630670065539;0.15021611496147355;0.07756086893388339;9;5;0.28952979145749264;1273838.23
10001643440;100000.0;0.0;0.0;0.0;0.0;445000.0;0.0;0.0;0.0;860000.0;0.0;0.0711743772241993;0.0;0.0;0.0;0.0;0.3167259786476868;0.0;0.0;0.0;0.6120996441281139;0.0;10;3;0.48004711186535126;1405000.0
10001643444;40245.21;0.0;0.0;0.0;0.0;974903.83;0.0;0.0;0.0;3216550.0;417758.2;0.00865589420927764;0.0;0.0;0.0;0.0;0.20968121216660549;0.0;0.0;0.0;0.6918119328698246;0.08985096075429226;22;4;0.5307180808497712;4649457.24
10001643445;679309.87;0.0;0.0;0.0;0.0;1750000.0;0.0;0.0;0.0;280000.0;210000.0;0.23269536303112626;0.0;0.0;0.0;0.0;0.5994567476319326;0.0;0.0;0.0;0.09591307962110922;0.07193480971583191;8;4;0.4278694599489003;2919309.87
10001643446;20400.53;0.0;0.0;0.0;0.0;0.0;37165.09;0.0;9864.67;0.0;299780.0;0.05555544208742081;0.0;0.0;0.0;0.0;0.0;0.1012092825612267;0.0;0.026863816915370212;0.0;0.8163714584359824;7;4;0.6805137488302424;367210.29
10001643544;0.0;0.0;29614.52;0.0;0.0;3417799.41;0.0;0.0;0.0;0.0;81207.09;0.0;0.0;0.00839266099480414;0.0;0.0;0.9685935073866335;0.0;0.0;0.0;0.0;0.023013831618562425;9;3;0.9387734557558817;3528621.02
10001643545;51296.45;0.0;0.0;0.0;0.0;0.0;112.24;0.0;26139.07;0.0;0.0;0.6614820337815045;0.0;0.0;0.0;0.0;0.0;0.001447366113476392;0.0;0.33707060010501916;0.0;0.0;5;3;0.5511771653395396;77547.76
10001643546;104.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16973.75;0.0;51000.0;0.0015339716778562532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2493273175046689;0.0;0.749138710817475;5;3;0.6233752723684508;68078.18
10001643697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;30000.0
10001643701;0.0;0.0;0.0;0.0;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;120000.0
10001643702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;1;1.0;220000.0
10001643704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;208000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1.0;208000.0
10001643705;0.0;0.0;0.0;0.0;0.0;455000.0;0.0;0.0;0.0;420000.0;49000.0;0.0;0.0;0.0;0.0;0.0;0.49242424242424243;0.0;0.0;0.0;0.45454545454545453;0.05303030303030303;5;3;0.45190541781450866;924000.0
10001643706;0.0;0.0;0.0;0.0;0.0;1486000.0;0.0;0.0;0.0;0.0;139000.0;0.0;0.0;0.0;0.0;0.0;0.9144615384615384;0.0;0.0;0.0;0.0;0.08553846153846154;3;2;0.8435567337278107;1625000.0
10001643843;0.0;0.0;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;50000.0
10001643844;0.0;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;0.0;0.0;45000.0;0.0;0.0;0.0;0.0;0.0;0.898876404494382;0.0;0.0;0.0;0.0;0.10112359550561797;2;2;0.8182047721247316;445000.0
10001643845;0.0;0.0;0.0;0.0;0.0;125298.46;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;0.0;0.9905137185069288;0.0;0.0;0.0;0.0;0.00948628149307114;2;2;0.9812074160869892;126498.46
10001643846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;60000.0
10001643847;0.0;0.0;0.0;0.0;0.0;150000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;150000.0
10001643849;0.0;0.0;0.0;0.0;0.0;500000.0;0.0;0.0;0.0;400000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.4444444444444444;0.0;2;2;0.5061728395061729;900000.0
10001643850;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;4000.0
10001643851;0.0;0.0;0.0;0.0;0.0;1800000.0;0.0;0.0;0.0;1500000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.45454545454545453;0.0;3;2;0.5041322314049586;3300000.0
10001643852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;100000.0
10001643854;0.0;0.0;0.0;0.0;0.0;440000.0;0.0;0.0;0.0;0.0;232000.0;0.0;0.0;0.0;0.0;0.0;0.6547619047619048;0.0;0.0;0.0;0.0;0.34523809523809523;6;2;0.5479024943310657;672000.0
10001643856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;17000.0
10001643859;0.0;0.0;0.0;0.0;0.0;180000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;180000.0
10001649256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;350000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.7777777777777778;0.0;2;2;0.654320987654321;450000.0
10001649310;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;185760.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;185760.0
10001649313;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.4444444444444444;2;2;0.5061728395061729;180000.0
10001649314;662475.8099999999;0.0;0.0;0.0;0.0;414000.0;0.0;0.0;0.0;0.0;50000.0;0.5880959041632682;0.0;0.0;0.0;0.0;0.36751787861294594;0.0;0.0;0.0;0.0;0.044386217223785746;41;3;0.482896319873209;1126475.81
10001649315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;26000.0
